-2.88,2.75,-13.56
-3.11,2.85,-13.84
-3.36,3.02,-14.04
-3.43,3.16,-14.03
-3.44,3.17,-13.87
-3.66,3.02,-13.63
-3.76,3.05,-13.29
-3.92,3.08,-12.78
-4.12,3.24,-12.16
-4.33,2.87,-11.51
-4.35,2.64,-10.85
-4.21,2.39,-10.22
-3.91,2.02,-9.59
-3.64,1.66,-8.98
-3.48,1.53,-8.39
-3.39,1.27,-7.82
-3.29,1.16,-7.27
-3.20,1.07,-6.75
-3.37,1.00,-6.22
-3.52,1.00,-5.81
-3.41,0.93,-5.43
-3.51,0.70,-5.09
-3.52,0.56,-4.75
-3.37,0.57,-4.41
-3.27,0.47,-4.07
-3.36,0.63,-3.80
-3.45,0.56,-3.53
-3.53,0.39,-3.28
-3.36,0.46,-3.03
-3.24,0.44,-2.82
-3.28,0.53,-2.59
-3.28,0.57,-2.41
-3.25,0.52,-2.22
-3.05,0.49,-2.05
-2.88,0.59,-1.89
-2.73,0.54,-1.74
-2.59,0.49,-1.61
-2.49,0.46,-1.54
-2.46,0.45,-1.49
-2.38,0.43,-1.44
-2.17,0.28,-1.41
-1.96,0.15,-1.37
-1.93,0.18,-1.33
-1.90,0.08,-1.37
-1.97,0.01,-1.42
-1.89,-0.11,-1.46
-1.88,-0.34,-1.49
-1.99,-0.53,-1.50
-1.93,-0.68,-1.51
-1.82,-0.93,-1.48
-1.83,-1.01,-1.45
-1.73,-1.07,-1.42
-1.74,-1.02,-1.40
-1.71,-0.95,-1.38
-1.66,-1.18,-1.34
-1.80,-1.13,-1.33
-1.75,-1.06,-1.31
-1.49,-1.36,-1.29
-1.62,-1.64,-1.28
-1.62,-1.55,-1.30
-1.61,-1.30,-1.30
-1.58,-1.20,-1.26
-1.68,-0.68,-1.23
-1.88,-0.00,-1.21
-2.04,0.66,-1.19
-2.29,1.29,-1.17
-2.30,1.90,-1.17
-2.39,2.72,-1.09
-2.30,3.32,-1.04
-2.31,3.98,-1.01
-2.49,4.23,-0.98
-2.75,4.64,-0.95
-2.81,4.79,-0.92
-2.78,4.88,-0.69
-2.93,5.09,-0.47
-2.71,5.35,-0.21
-2.56,5.61,0.08
-2.55,5.85,0.37
-2.49,6.14,0.71
-2.19,6.42,0.76
-2.19,6.74,0.78
-2.05,7.02,0.80
-2.05,7.48,0.80
-2.15,8.03,0.79
-2.12,8.70,0.78
-2.12,9.22,0.73
-2.16,9.67,0.65
-2.02,10.18,0.59
-1.93,10.78,0.52
-1.62,11.27,0.47
-1.42,12.04,0.40
-1.14,12.61,0.33
-0.96,13.07,0.23
-0.50,13.43,0.15
-0.20,13.99,0.03
-0.08,14.41,-0.14
0.08,14.89,-0.29
0.44,15.35,-0.34
0.48,15.67,-0.52
0.61,15.93,-0.67
0.80,16.11,-0.83
1.03,16.30,-0.98
1.01,16.42,-1.19
1.04,16.48,-1.19
1.28,16.49,-1.19
1.57,16.63,-1.20
1.80,16.79,-1.25
2.05,17.02,-1.31
1.80,17.28,-1.51
1.44,17.41,-1.43
1.07,17.37,-1.35
0.69,17.35,-1.25
0.17,17.35,-1.16
-0.67,17.23,-1.13
-1.57,17.07,-1.04
-3.11,16.82,-0.74
-4.65,16.28,-0.35
-6.19,15.69,0.11
-7.31,15.21,0.74
-8.34,14.72,1.46
-9.41,14.32,2.21
-10.07,14.13,3.29
-10.69,13.83,4.37
-11.47,13.56,5.44
-12.01,13.20,6.56
-12.43,12.89,7.69
-12.86,12.78,8.79
-13.18,12.59,9.96
-13.63,12.50,11.13
-14.06,12.30,12.32
-14.48,12.00,13.54
-14.91,11.63,14.79
-15.43,11.43,16.04
-15.80,11.16,17.32
-16.18,11.01,18.60
-16.46,10.86,19.91
-16.76,10.77,21.22
-16.96,10.76,22.53
-17.20,10.59,23.81
-17.52,10.57,25.09
-17.85,10.47,26.35
-17.89,10.29,27.67
-17.97,10.21,28.97
-18.06,10.16,30.25
-18.38,10.18,31.48
-18.58,10.15,32.74
-18.83,10.19,33.96
-19.01,10.12,35.18
-19.17,10.09,36.39
-19.34,10.14,37.61
-19.53,10.04,38.81
-19.80,10.00,39.98
-19.92,10.05,41.18
-20.12,9.89,42.33
-20.21,9.93,43.48
-20.33,9.95,44.61
-20.47,9.90,45.72
-20.58,9.99,46.84
-20.57,10.12,47.96
-20.61,10.25,49.03
-20.57,10.33,50.07
-20.59,10.49,51.06
-20.68,10.51,52.04
-20.69,10.70,53.02
-20.80,10.78,54.00
-20.92,10.72,54.98
-21.03,10.79,55.98
-21.15,10.84,56.95
-21.39,11.03,57.87
-21.75,11.26,58.73
-22.08,11.36,59.57
-22.64,11.59,60.35
-23.15,11.96,61.12
-23.81,12.34,61.85
-24.64,12.73,62.48
-25.50,13.02,63.07
-26.43,13.43,63.66
-27.72,13.78,64.25
-28.92,13.89,64.96
-30.16,13.59,65.77
-30.88,13.29,66.73
-31.02,13.06,67.80
-31.00,12.69,68.88
-30.35,12.26,69.98
-29.57,12.04,71.05
-28.46,11.89,72.17
-27.17,11.90,73.30
-25.82,11.85,74.41
-24.11,11.61,75.55
-22.28,11.28,76.60
-20.32,11.16,77.60
-18.32,10.96,78.55
-16.11,10.94,79.48
-14.21,10.83,80.55
-12.29,10.76,81.59
-10.69,10.67,82.57
-9.25,10.43,83.50
-8.01,10.07,84.38
-7.04,9.99,85.20
-6.15,9.78,86.64
-5.25,9.68,88.06
-4.47,9.50,89.45
-3.67,9.38,90.85
-2.96,9.17,92.20
-2.23,8.92,93.55
-1.76,8.65,94.44
-1.34,8.61,95.33
-1.02,8.64,96.23
-0.61,8.52,97.16
-0.48,8.33,98.08
-0.34,8.26,99.01
-0.01,8.09,99.51
0.11,8.01,99.97
0.26,7.95,100.44
0.51,7.89,100.94
0.78,7.82,101.44
1.12,7.73,101.94
1.51,7.60,102.32
1.78,7.61,102.68
2.01,7.40,103.05
2.39,7.33,103.43
2.72,7.15,103.81
2.95,7.10,104.17
3.36,7.23,104.46
3.76,7.08,104.76
4.03,7.20,105.06
4.27,7.22,105.37
4.73,7.41,105.73
4.80,7.33,106.06
4.88,7.28,106.44
5.00,7.28,106.86
5.08,7.32,107.31
5.12,7.38,107.77
5.27,7.38,108.26
5.37,7.30,108.76
5.50,7.48,109.23
5.58,7.73,109.72
5.83,7.62,110.25
5.82,7.62,110.81
5.62,7.89,111.43
5.51,7.98,112.10
5.44,8.06,112.71
5.22,8.23,113.30
4.97,8.18,113.86
4.82,8.11,114.42
4.35,7.80,114.88
4.09,7.29,115.29
4.01,6.79,115.14
4.10,6.10,114.95
4.08,5.44,114.73
3.92,4.93,114.53
4.00,4.50,114.39
3.99,4.17,114.28
4.10,4.05,113.76
4.14,3.68,113.18
4.05,3.57,112.55
3.94,3.24,111.85
3.66,3.02,111.14
3.57,2.81,110.42
3.39,2.68,109.50
3.07,2.71,108.57
2.74,2.62,107.60
2.38,2.79,106.64
1.82,2.74,105.67
1.29,2.88,104.70
0.89,2.90,103.49
0.49,2.65,102.28
0.09,2.28,101.02
-0.37,1.96,99.77
-0.74,1.47,98.50
-0.88,1.11,97.21
-1.09,0.65,95.85
-1.09,0.47,94.49
-0.95,-0.01,93.12
-0.91,-0.54,91.76
-0.84,-1.09,90.40
-0.59,-1.22,89.03
-0.62,-1.47,87.66
-0.81,-1.66,86.27
-0.90,-1.96,84.87
-1.05,-2.28,83.48
-1.26,-2.47,82.09
-1.61,-2.67,80.73
-1.84,-2.86,79.38
-1.80,-3.20,78.00
-1.75,-3.39,76.64
-1.69,-3.31,75.28
-1.67,-3.13,73.96
-1.59,-3.23,72.63
-1.71,-3.43,71.35
-1.70,-3.63,70.09
-1.78,-3.60,68.85
-1.87,-3.76,67.60
-2.07,-3.80,66.37
-2.09,-3.82,65.13
-2.27,-3.90,63.93
-2.44,-3.92,62.76
-2.45,-3.81,61.61
-2.29,-3.97,60.47
-2.23,-4.03,59.35
-2.13,-4.05,58.24
-2.14,-4.22,57.15
-2.04,-4.19,56.08
-2.19,-4.37,55.03
-2.14,-4.30,53.98
-2.09,-4.50,52.92
-2.31,-4.51,51.91
-2.31,-4.67,50.90
-2.32,-4.35,49.92
-2.08,-4.42,48.93
-1.87,-4.40,47.95
-1.94,-4.52,47.00
-1.77,-4.51,46.05
-2.01,-4.23,45.13
-2.10,-4.34,44.20
-2.13,-4.50,43.27
-2.19,-4.04,42.38
-2.19,-3.71,41.47
-2.25,-3.63,40.60
-2.31,-3.45,39.74
-2.09,-3.46,38.88
-2.11,-3.50,38.05
-2.11,-3.49,37.24
-1.97,-3.39,36.45
-1.89,-3.22,35.68
-1.86,-3.08,34.94
-1.85,-3.15,34.22
-1.71,-3.16,33.51
-1.45,-3.29,32.80
-1.25,-3.47,32.11
-1.14,-3.75,31.46
-1.19,-3.75,30.81
-1.17,-3.80,30.21
-1.29,-3.96,29.62
-1.45,-4.21,29.02
-1.57,-4.52,28.42
-1.86,-4.85,27.84
-2.04,-5.21,27.36
-2.09,-5.36,26.87
-2.19,-5.69,26.41
-2.24,-5.78,25.94
-2.33,-5.99,25.48
-2.43,-5.97,25.02
-2.40,-6.45,24.62
-2.48,-6.63,24.26
-2.49,-6.89,23.90
-2.41,-7.18,23.57
-2.25,-7.35,23.25
-2.20,-7.50,22.95
-2.25,-7.89,22.67
-2.26,-8.21,22.39
-2.19,-8.23,22.10
-2.41,-8.63,21.84
-2.61,-8.97,21.56
-2.74,-9.18,21.30
-2.79,-9.20,21.08
-3.18,-9.40,20.91
-3.35,-9.69,20.70
-3.57,-10.10,20.51
-3.87,-10.51,20.35
-4.07,-10.68,20.22
-3.99,-10.86,20.11
-3.89,-11.14,20.02
-3.79,-11.57,19.96
-3.75,-11.85,19.95
-3.77,-12.15,19.96
-3.65,-12.77,19.93
-3.40,-13.24,19.91
-3.45,-13.51,19.97
-3.41,-13.73,20.01
-3.54,-13.75,20.10
-3.58,-13.88,20.14
-3.87,-14.17,20.22
-4.38,-14.24,20.43
-5.03,-14.29,20.65
-5.72,-14.22,20.86
-6.30,-14.00,21.02
-6.76,-13.94,21.11
-7.20,-13.88,21.17
-7.66,-13.69,21.36
-8.06,-13.78,21.55
-8.28,-13.49,21.69
-8.52,-13.47,21.84
-8.76,-13.52,22.00
-8.95,-13.28,22.17
-8.97,-13.15,22.44
-8.96,-13.02,22.69
-9.17,-12.73,23.01
-9.42,-12.70,23.32
-9.56,-12.69,23.58
-9.93,-12.71,23.85
-10.22,-12.73,24.13
-10.59,-12.83,24.42
-10.89,-12.79,24.68
-11.36,-12.79,24.94
-11.76,-12.75,25.16
-12.11,-12.75,25.39
-12.26,-12.72,25.63
-12.48,-12.77,25.88
-12.78,-12.77,26.18
-12.99,-12.78,26.47
-13.16,-12.79,26.75
-13.30,-12.73,27.00
-13.46,-12.80,27.30
-13.48,-12.75,27.56
-13.63,-12.90,27.83
-13.72,-12.97,28.09
-13.84,-12.92,28.33
-13.97,-12.90,28.53
-14.14,-12.75,28.75
-14.47,-12.69,28.99
-14.64,-12.68,29.19
-14.76,-12.71,29.37
-14.87,-12.74,29.53
-15.00,-12.84,29.68
-15.03,-12.91,29.86
-15.05,-12.90,30.05
-15.07,-13.02,30.25
-15.08,-13.04,30.44
-15.13,-13.12,30.68
-15.16,-13.11,30.92
-15.11,-13.09,31.12
-15.10,-13.13,31.29
-15.11,-13.26,31.44
-15.14,-13.41,31.56
-15.11,-13.47,31.65
-15.21,-13.40,31.76
-15.16,-13.39,31.84
-15.19,-13.38,31.98
-15.33,-13.29,32.15
-15.20,-13.33,32.28
-15.18,-13.34,32.44
-15.03,-13.31,32.55
-15.13,-13.28,32.71
-15.21,-13.44,32.86
-15.30,-13.71,33.03
-15.40,-13.77,33.19
-15.44,-13.73,33.32
-15.55,-13.78,33.46
-15.62,-13.73,33.59
-15.67,-13.74,33.71
-15.71,-13.82,33.85
-15.68,-13.87,33.97
-15.77,-13.85,34.12
-15.64,-13.92,34.21
-15.69,-14.06,34.37
-15.51,-14.13,34.47
-15.42,-14.19,34.59
-15.38,-14.24,34.72
-15.48,-14.33,34.89
-15.58,-14.32,35.07
-15.68,-14.41,35.24
-15.63,-14.49,35.35
-15.71,-14.58,35.47
-15.89,-14.54,35.60
-16.02,-14.57,35.73
-16.13,-14.65,35.84
-16.33,-14.76,35.97
-16.55,-14.78,36.10
-16.84,-14.85,36.23
-16.98,-14.91,36.33
-17.09,-15.07,36.42
-17.35,-15.06,36.55
-17.57,-15.14,36.68
-17.65,-15.15,36.78
-17.63,-15.16,36.85
-17.73,-15.10,36.97
-17.78,-15.11,37.07
-17.93,-15.17,37.19
-17.97,-15.26,37.28
-18.16,-15.23,37.42
-18.16,-15.27,37.51
-18.09,-15.30,37.59
-18.07,-15.34,37.68
-18.17,-15.41,37.82
-18.15,-15.51,37.93
-18.19,-15.52,38.07
-18.07,-15.54,38.19
-18.03,-15.64,38.32
-18.00,-15.78,38.44
-17.97,-15.83,38.55
-17.96,-15.85,38.68
-17.89,-15.87,38.79
-17.97,-15.97,38.92
-18.29,-16.13,39.09
-18.45,-16.21,39.23
-18.43,-16.20,39.34
-18.46,-16.24,39.47
-18.48,-16.25,39.58
-18.69,-16.36,39.72
-18.90,-16.47,39.84
-18.96,-16.45,39.92
-19.01,-16.46,40.02
-19.12,-16.50,40.10
-19.30,-16.54,40.16
-19.62,-16.51,40.26
-19.90,-16.59,40.34
-20.18,-16.76,40.39
-20.66,-16.96,40.49
-21.02,-17.13,40.55
-21.42,-17.28,40.64
-21.89,-17.53,40.73
-22.37,-17.86,40.82
-23.09,-18.20,40.97
-23.73,-18.59,41.10
-24.26,-18.98,41.21
-24.76,-19.30,41.33
-25.37,-19.66,41.51
-25.96,-20.23,41.72
-26.31,-20.59,41.93
-26.42,-20.68,42.09
-26.33,-20.90,42.20
-26.52,-21.11,42.36
-26.71,-21.19,42.44
-27.04,-21.39,42.57
-27.52,-21.59,42.77
-27.89,-21.71,42.93
-28.12,-21.76,43.01
-28.02,-21.89,42.88
-28.12,-21.74,42.74
-28.23,-21.58,42.47
-27.85,-21.36,42.04
-27.41,-20.56,41.63
-27.09,-19.99,41.16
-26.24,-19.20,40.56
-25.14,-18.33,40.01
-23.55,-17.35,39.51
-21.81,-16.43,39.07
-20.24,-15.79,38.72
-18.37,-14.80,38.05
-16.50,-14.00,37.41
-14.41,-12.96,36.79
-12.70,-11.77,36.28
-11.21,-10.74,35.81
-9.95,-9.89,35.38
-8.86,-8.97,34.51
-7.93,-8.06,33.71
-7.02,-7.27,32.97
-6.36,-6.25,32.27
-5.59,-5.41,31.61
-4.79,-4.56,31.01
-4.27,-3.70,29.90
-3.84,-2.90,28.83
-3.28,-2.13,27.81
-2.65,-1.44,26.81
-2.10,-0.81,25.82
-1.46,-0.32,24.81
-0.87,0.13,23.44
-0.20,0.53,22.08
0.41,1.13,20.74
1.11,1.55,19.42
1.71,2.11,18.11
2.15,2.55,16.82
2.57,2.79,15.44
2.83,3.17,14.04
3.20,3.50,12.65
3.53,3.80,11.23
3.62,4.01,9.82
3.62,4.44,8.42
4.01,4.70,7.07
4.20,4.92,5.71
4.40,5.23,4.36
4.84,5.57,3.03
5.12,5.77,1.68
5.42,6.14,0.34
5.64,6.75,-0.98
6.00,7.19,-2.27
6.32,7.65,-3.56
6.78,7.91,-4.85
7.03,8.12,-6.19
7.32,8.40,-7.54
7.34,8.77,-8.93
7.48,9.00,-10.30
7.62,9.22,-11.65
7.87,9.46,-12.98
8.12,9.62,-14.29
8.36,9.93,-15.59
8.38,9.91,-16.95
8.63,9.99,-18.26
8.98,10.18,-19.55
9.12,10.38,-20.87
9.23,10.48,-22.19
9.36,10.45,-23.52
9.43,10.58,-24.86
9.55,10.66,-26.18
9.71,10.85,-27.50
9.81,10.95,-28.80
9.89,11.23,-30.09
10.01,11.31,-31.35
10.13,11.33,-32.61
10.35,11.49,-33.86
10.47,11.77,-35.11
10.55,11.72,-36.37
10.61,11.90,-37.62
10.92,12.17,-38.80
11.16,12.22,-39.99
11.34,12.32,-41.21
11.55,12.49,-42.40
11.81,12.74,-43.58
12.40,13.03,-44.66
13.02,13.43,-45.65
13.80,14.00,-46.52
14.71,14.68,-47.32
15.66,15.30,-48.08
16.66,16.03,-48.77
17.52,16.63,-49.45
17.97,17.13,-50.25
18.10,17.47,-51.15
18.02,17.54,-52.15
17.76,17.51,-53.24
17.09,17.17,-54.45
16.27,16.64,-55.69
15.02,15.85,-57.03
13.87,14.93,-58.05
12.56,13.98,-59.04
11.18,12.77,-59.99
9.95,11.76,-60.83
8.76,10.64,-61.60
7.28,9.33,-62.37
6.18,8.41,-61.60
5.32,7.62,-60.85
3.89,6.63,-60.21
2.76,5.53,-59.53
1.85,4.71,-58.83
1.30,4.24,-58.13
0.81,3.79,-56.80
0.13,3.36,-55.49
-0.76,2.91,-54.22
-1.63,2.24,-52.96
-2.67,1.49,-51.73
-3.47,0.70,-50.51
-3.96,0.14,-49.26
-4.37,-0.48,-48.01
-4.95,-1.16,-46.74
-5.45,-2.00,-45.45
-5.79,-2.81,-44.14
-6.10,-3.45,-42.82
-6.40,-3.92,-41.46
-6.59,-4.34,-40.09
-6.80,-4.76,-38.72
-7.06,-5.23,-37.36
-7.49,-5.96,-36.00
-7.95,-6.51,-34.64
-8.46,-7.01,-33.29
-8.82,-7.48,-31.97
-9.24,-7.93,-30.66
-9.80,-8.41,-29.36
-10.53,-9.01,-28.04
-11.23,-9.56,-26.75
-11.81,-10.08,-25.48
-12.34,-10.58,-24.22
-12.82,-11.00,-22.97
-13.23,-11.39,-21.75
-13.48,-11.80,-20.57
-13.84,-12.21,-19.37
-14.07,-12.67,-18.20
-14.38,-13.12,-17.07
-14.90,-13.60,-15.94
-15.54,-13.97,-14.82
-15.98,-14.46,-13.79
-16.58,-14.97,-12.75
-17.49,-15.65,-11.68
-18.42,-16.45,-10.63
-19.53,-17.17,-9.55
-20.43,-17.88,-8.50
-21.34,-18.88,-7.44
-22.28,-19.80,-6.36
-22.89,-20.47,-5.38
-23.20,-21.29,-4.47
-23.06,-21.86,-3.65
-22.71,-22.29,-2.89
-22.22,-22.59,-2.16
-21.66,-22.51,-1.42
-21.11,-22.27,-0.72
-20.46,-22.19,-0.05
-20.06,-21.76,0.63
-19.45,-21.40,1.13
-18.93,-20.72,1.56
-18.34,-19.74,1.82
-18.00,-18.71,2.06
-17.32,-17.87,2.24
-16.36,-16.97,2.40
-15.54,-15.94,2.62
-14.43,-15.06,2.77
-13.07,-14.01,2.96
-11.81,-12.92,3.03
-10.86,-12.28,3.13
-9.58,-11.11,3.09
-7.85,-9.99,2.86
-6.16,-8.96,2.51
-4.70,-7.83,2.21
-3.21,-7.19,1.44
-1.68,-6.65,0.64
-0.24,-6.29,-0.28
0.70,-5.93,-1.21
1.22,-5.21,-1.88
1.22,-4.32,-2.26
0.79,-3.52,-3.24
0.27,-3.11,-4.16
-0.40,-2.95,-5.00
-1.07,-2.92,-5.62
-1.59,-3.01,-6.09
-2.07,-3.14,-6.52
-2.20,-3.73,-7.21
-2.23,-4.48,-7.91
-2.68,-5.07,-8.37
-3.08,-5.33,-8.74
-3.69,-5.39,-9.05
-3.96,-5.26,-9.41
-4.06,-5.23,-9.96
-2.86,-4.57,-10.84
-1.27,-3.90,-11.54
-1.54,-3.59,-12.26
-1.29,-3.16,-13.13
-1.12,-2.86,-14.07
-1.76,-3.20,-15.25
-2.10,-3.44,-16.37
-1.61,-3.23,-17.62
-1.47,-2.99,-18.72
-1.64,-2.34,-19.70
-1.77,-1.70,-20.65
-1.75,-1.14,-21.55
-1.74,-0.57,-22.30
-1.17,-0.31,-23.08
-0.92,-0.34,-23.90
-0.41,-0.89,-24.74
0.21,-1.65,-25.62
1.05,-2.39,-26.55
1.74,-2.56,-27.40
2.57,-2.25,-28.15
3.00,-1.76,-28.77
3.06,-1.01,-29.25
3.16,-0.54,-29.82
3.76,-0.90,-30.53
4.47,-1.39,-31.30
5.00,-1.42,-31.97
5.05,-1.29,-32.60
5.08,-1.18,-33.28
5.13,-1.17,-34.16
5.79,-1.47,-35.01
6.13,-1.13,-35.62
6.21,-0.36,-35.97
6.23,-0.01,-36.23
6.40,-0.27,-36.53
6.68,-0.93,-36.83
6.61,-1.19,-37.07
6.18,-0.56,-37.14
5.35,-0.14,-37.23
5.30,-0.19,-37.41
5.28,-0.86,-37.68
5.47,-1.82,-37.95
5.15,-1.51,-38.04
5.10,-1.23,-38.15
5.07,-0.85,-38.22
4.95,-0.64,-38.29
4.52,-0.51,-38.36
4.23,-0.58,-38.44
4.00,-0.89,-38.18
3.58,-0.87,-37.93
3.58,-0.85,-37.69
3.27,-0.83,-37.46
3.02,-1.00,-37.23
2.73,-1.07,-37.00
2.37,-1.08,-36.60
2.15,-1.10,-36.21
1.86,-1.06,-35.82
1.64,-1.13,-35.44
1.38,-1.06,-35.08
1.33,-0.97,-34.72
1.12,-1.07,-34.14
1.11,-1.17,-33.58
0.84,-1.18,-33.02
0.90,-1.23,-32.48
0.83,-1.39,-31.95
0.97,-1.21,-31.43
0.88,-1.29,-30.81
0.78,-1.29,-30.21
0.73,-1.33,-29.63
0.73,-1.14,-29.06
0.68,-1.10,-28.50
0.61,-1.08,-27.96
0.55,-1.09,-27.46
0.48,-1.17,-26.98
0.50,-1.13,-26.52
0.58,-1.03,-26.06
0.39,-1.00,-25.61
0.40,-0.89,-25.17
0.35,-0.92,-24.66
0.50,-1.02,-24.17
0.66,-1.01,-23.68
0.64,-1.41,-23.21
0.58,-1.30,-22.76
0.54,-1.41,-22.31
0.47,-1.50,-21.89
0.42,-1.38,-21.49
0.41,-1.57,-21.10
0.46,-1.41,-20.72
0.46,-1.35,-20.35
0.27,-1.17,-19.99
0.24,-1.19,-19.57
0.15,-1.20,-19.17
0.07,-1.23,-18.77
0.16,-1.21,-18.39
0.30,-1.08,-18.01
0.31,-1.12,-17.65
0.33,-1.10,-17.24
0.32,-1.15,-16.85
0.33,-1.13,-16.46
0.29,-1.20,-16.09
0.31,-1.41,-15.72
0.26,-1.50,-15.36
0.29,-1.45,-15.04
0.30,-1.67,-14.73
0.16,-1.74,-14.42
0.28,-1.53,-14.13
0.23,-1.56,-13.83
0.34,-1.52,-13.55
0.25,-1.49,-13.27
0.34,-1.35,-13.00
0.24,-1.50,-12.73
0.22,-1.47,-12.46
0.33,-1.51,-12.20
0.32,-1.55,-11.95
0.36,-1.57,-11.74
0.23,-1.55,-11.54
0.17,-1.61,-11.35
0.15,-1.74,-11.16
0.13,-1.83,-10.97
0.12,-1.77,-10.79
0.11,-1.60,-10.60
0.08,-1.49,-10.41
0.09,-1.58,-10.22
0.18,-1.70,-10.05
0.27,-1.59,-9.87
0.25,-1.64,-9.70
0.15,-1.53,-9.55
0.16,-1.47,-9.40
0.22,-1.43,-9.27
0.20,-1.40,-9.13
0.38,-1.21,-9.00
0.28,-1.13,-8.88
0.19,-1.13,-8.76
0.39,-1.11,-8.66
0.31,-1.06,-8.55
0.31,-1.12,-8.45
0.03,-1.08,-8.34
0.08,-0.99,-8.25
